indicator,colony_prefix,pipeline,emma,production_centre,microinjection_date,marker_symbol,es_cell_clone,confirm_locus_targeted,confirm_structure_targeted_allele,confirm_downstream_lox_p_site,confirm_no_additional_vector_insertions,es_dist_qc,es_user_qc,mouse_qc
allpass,MBHU,KOMP-CSD,1,WTSI,2008-07-11,Mgst3,EPD0081_6_C05,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBHT,KOMP-CSD,1,WTSI,2009-09-21,Sec16b,EPD0081_6_E02,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_three_prime_lr_pcr qc_tv_backbone_assay
allpass,MBHX,KOMP-CSD,1,WTSI,2008-08-20,Slc41a3,EPD0082_2_G11,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1926,KOMP-CSD,1,UCD,2011-01-21,Strn,EPD0082_3_E07,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_loxp_confirmation qc_neo_count_qpcr
allpass,BL1536,KOMP-CSD,1,UCD,2010-06-10,Nme8,EPD0082_4_A11,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MBJC,KOMP-CSD,1,WTSI,2008-08-21,Pld5,EPD0082_5_A09,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MCPJ,KOMP-CSD,1,WTSI,2009-12-08,4932414N04Rik,EPD0083_2_C05,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBJQ,KOMP-CSD,1,WTSI,2008-09-05,Inpp1,EPD0083_2_E03,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL854,KOMP-CSD,1,UCD,2008-07-29,Otof,EPD0084_1_A09,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MBNT,KOMP-CSD,1,WTSI,2008-06-18,Fam107b,EPD0084_1_B08,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBPB,KOMP-CSD,1,WTSI,2008-06-18,Sytl1,EPD0084_1_C03,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL863,KOMP-CSD,1,UCD,2008-08-08,Tnnt3,EPD0084_2_G03,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL857,KOMP-CSD,1,UCD,2008-07-31,Bcmo1,EPD0084_3_C09,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MBPR,KOMP-CSD,1,WTSI,2009-06-25,Arhgap25,EPD0085_1_C10,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBJE,KOMP-CSD,1,WTSI,2008-08-22,Slc25a21,EPD0085_1_D04,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_three_prime_lr_pcr qc_tv_backbone_assay
allpass,MBNY,KOMP-CSD,1,WTSI,2008-06-20,Slc35f1,EPD0085_2_F07,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBJW,KOMP-CSD,1,WTSI,2009-06-22,Pus7l,EPD0085_6_H01,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBHB,KOMP-CSD,1,WTSI,2008-05-14,Necab2,EPD0085_6_H06,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL809,KOMP-CSD,1,UCD,2008-05-28,Cpne2,EPD0085_7_F04,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MABV,KOMP-CSD,1,WTSI,2008-12-18,Gys2,EPD0086_2_F11,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEBZ,KOMP-CSD,1,WTSI,2011-07-07,Cdk14,EPD0086_3_H08,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,user_qc_three_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MAQP,KOMP-CSD,1,WTSI,2009-09-01,Slc30a8,EPD0086_4_D03,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBLD,EUCOMM,1,WTSI,2008-11-13,Adar,EPD0087_1_D11,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,GSF-EPD0087_1_G04-1,EUCOMM,1,HMGU,2008-11-04,Fermt2,EPD0087_1_G04,1,1,1,1,,,qc_five_prime_lr_pcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot qc_three_prime_lr_pcr
allpass,ICS-EPD0087_3_G06-1,EUCOMM,1,ICS,2008-09-18,Orc4,EPD0087_3_G06,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,MBLF,EUCOMM,1,WTSI,2008-05-28,Rnaseh2b,EPD0087_4_A02,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,Monterotondo-EPD0087_5_C08-1,EUCOMM,1,Monterotondo,2009-03-03,Parvb,EPD0087_5_C08,1,1,1,1,,user_qc_five_prime_lr_pcr user_qc_loxp_confirmation user_qc_southern_blot user_qc_three_prime_lr_pcr,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr qc_southern_blot
allpass,BL855,KOMP-CSD,1,UCD,2008-07-30,Cecr5,EPD0088_3_E04,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL1847,KOMP-CSD,1,UCD,2010-12-03,Nuak1,EPD0088_6_D04,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MCGU,EUCOMM,1,WTSI,2009-04-22,Ears2,EPD0089_1_A11,1,1,1,1,,,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MDXG,EUCOMM,1,WTSI,2011-05-26,Rab5c,EPD0089_2_A04,1,1,1,1,,,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MATG,EUCOMM,1,WTSI,2009-01-09,Plekhm2,EPD0089_2_F03,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,ICS-EPD0089_2_G11-1,EUCOMM,1,ICS,2008-10-23,Ruvbl1,EPD0089_2_G11,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,ICS-EPD0089_3_A10-1,EUCOMM,1,ICS,2009-06-18,Mrps35,EPD0089_3_A10,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,MCPL,EUCOMM,1,WTSI,2009-12-09,Tsga14,EPD0089_4_B05,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1835,KOMP-CSD,1,UCD,2010-11-24,Arid3a,EPD0089_4_E09,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,GSF-EPD0089_4_F11-1,EUCOMM,1,HMGU,2008-08-05,Aldh2,EPD0089_4_F11,1,1,1,1,distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot qc_three_prime_lr_pcr
allpass,MBNF,KOMP-CSD,1,WTSI,2009-10-05,Vwa5b1,EPD0090_4_A04,1,1,1,1,,,qc_five_prime_lr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL856,KOMP-CSD,1,UCD,2008-07-31,Dusp3,EPD0090_4_C10,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MBVF,KOMP-CSD,1,WTSI,2008-09-10,Dusp3,EPD0090_4_H11,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBNZ,KOMP-CSD,1,WTSI,2008-06-19,Spns2,EPD0090_5_B04,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MDKY,EUCOMM,1,WTSI,2011-01-14,Rars,EPD0091_1_A11,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBVX,EUCOMM,1,WTSI,2008-10-03,5830415F09Rik,EPD0091_1_B04,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MDKE,EUCOMM,1,WTSI,2010-12-21,Ccdc77,EPD0091_1_C02,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBWA,EUCOMM,1,WTSI,2010-02-22,Aldh16a1,EPD0091_2_D04,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MATH,KOMP-CSD,1,WTSI,2009-02-11,Traf3ip3,EPD0093_2_B04,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBMV,KOMP-CSD,1,WTSI,2008-06-13,Nipa1,EPD0094_4_B01,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBML,KOMP-CSD,1,WTSI,2008-06-11,Acot6,EPD0095_1_A11,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,BL1402,KOMP-CSD,1,UCD,2010-03-18,Rab32,EPD0095_2_C12,1,1,1,,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,
allpass,MERN,KOMP-CSD,1,WTSI,2011-11-29,Pfkfb4,EPD0095_4_A03,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,BL988,KOMP-CSD,1,UCD,2008-12-12,Pfkfb4,EPD0095_4_D01,,1,1,,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,
allpass,MBMM,KOMP-CSD,1,WTSI,2008-06-12,Acpl2,EPD0096_1_A05,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1487,KOMP-CSD,1,UCD,2010-05-11,Ube2e2,EPD0096_3_A11,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MBMU,KOMP-CSD,1,WTSI,2009-09-21,Dusp26,EPD0096_3_B08,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBSU,KOMP-CSD,1,WTSI,2008-07-30,Stard5,EPD0097_1_C09,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBTG,KOMP-CSD,1,WTSI,2008-08-01,Zfp367,EPD0097_1_D01,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,BL948,KOMP-CSD,1,UCD,2008-11-12,Bsx,EPD0097_2_C10,,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_neo_count_qpcr
allpass,MBPL,KOMP-CSD,1,WTSI,2008-08-06,Amfr,EPD0097_2_E01,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBTC,KOMP-CSD,1,WTSI,2008-08-01,Slc25a29,EPD0097_3_B06,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1936,KOMP-CSD,1,UCD,2011-01-27,Ahrr,EPD0097_4_H01,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL947,KOMP-CSD,1,UCD,2008-11-10,Tgm4,EPD0098_3_E12,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL945,KOMP-CSD,1,UCD,2008-11-06,Sec14l3,EPD0098_3_F03,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MEHK,KOMP-CSD,1,WTSI,2011-09-02,Man2b2,EPD0098_4_A08,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,Monterotondo-EPD0098_4_D04-1,EUCOMM,1,Monterotondo,2010-07-15,Slc39a8,EPD0098_4_D04,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,user_qc_five_prime_lr_pcr user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_neo_sr_pcr user_qc_southern_blot user_qc_three_prime_lr_pcr user_qc_tv_backbone_assay,qc_loxp_confirmation qc_neo_sr_pcr
allpass,MDJD,KOMP-CSD,1,WTSI,2010-12-07,Glt8d2,EPD0098_5_B05,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBMY,KOMP-CSD,1,WTSI,2008-08-07,Plbd1,EPD0098_5_H10,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MDRQ,KOMP-CSD,1,WTSI,2011-03-14,Hacl1,EPD0098_6_A06,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,BL2252,KOMP-CSD,1,UCD,2011-06-02,Hacl1,EPD0098_6_B07,1,1,,1,,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MCAD,KOMP-CSD,1,WTSI,2009-10-12,Slco2b1,EPD0099_1_B03,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBQR,KOMP-CSD,1,WTSI,2008-08-05,Sec24a,EPD0099_2_E04,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBSW,KOMP-CSD,1,WTSI,2008-07-31,Bpifa3,EPD0099_3_G04,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBTT,KOMP-CSD,1,WTSI,2008-08-29,Gif,EPD0099_4_B07,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBPZ,KOMP-CSD,1,WTSI,2008-08-08,Farp2,EPD0099_4_D09,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1214,KOMP-CSD,1,UCD,2009-09-17,Arhgap18,EPD0099_5_B09,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MBPQ,KOMP-CSD,1,WTSI,2008-08-08,Arhgap18,EPD0099_5_G10,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1213,KOMP-CSD,1,UCD,2009-09-17,Arhgap18,EPD0099_5_G10,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,Monterotondo-EPD0100_4_A03-1,EUCOMM,1,Monterotondo,2009-01-14,Nfkbid,EPD0100_4_A03,1,1,,1,,user_qc_southern_blot,qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,MRC - Harwell-EPD0100_4_A06-1,EUCOMM,1,Harwell,2008-10-01,Elk4,EPD0100_4_A06,1,1,1,1,,user_qc_karyotype user_qc_map_test,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,MRC - Harwell-EPD0100_5_A01-1,EUCOMM,1,Harwell,2009-04-02,Uros,EPD0100_5_A01,1,1,1,1,,user_qc_map_test user_qc_southern_blot,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,ICS-EPD0100_5_F06-1,EUCOMM,1,ICS,2008-10-02,Nfxl1,EPD0100_5_F06,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,MCSX,KOMP-CSD,1,WTSI,2010-02-16,2310057J18Rik,EPD0101_4_E03,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBPN,KOMP-CSD,1,WTSI,2008-08-07,Appl2,EPD0101_4_F09,1,1,1,1,,,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,ICS-EPD0102_1_B10-1,EUCOMM,1,ICS,2009-01-21,Ddx52,EPD0102_1_B10,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
inprocess,GSF-EPD0102_1_D06-1,EUCOMM,1,HMGU,2008-12-02,Arvcf,EPD0102_1_D06,1,1,,1,,,qc_five_prime_lr_pcr qc_neo_count_qpcr qc_southern_blot qc_three_prime_lr_pcr
allpass,MCGY,EUCOMM,1,WTSI,2009-04-27,Copg,EPD0102_1_D08,1,1,1,1,,,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MAYP,EUCOMM,1,WTSI,2009-07-24,Atg16l1,EPD0102_2_A02,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBLN,EUCOMM,1,WTSI,2008-10-28,Sgol2,EPD0102_2_E07,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,GSF-EPD0102_4_A04-1,EUCOMM,1,HMGU,2009-04-28,Hells,EPD0102_4_A04,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr qc_southern_blot qc_three_prime_lr_pcr
allpass,MASQ,EUCOMM,1,WTSI,2010-02-23,Pex3,EPD0103_1_H06,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBLK,EUCOMM,1,WTSI,2008-05-30,Mis18bp1,EPD0103_2_B05,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBLT,EUCOMM,1,WTSI,2008-08-15,Abcd1,EPD0103_2_C01,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MDXP,EUCOMM,1,WTSI,2011-05-31,Tcf4,EPD0103_3_A07,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MBMD,EUCOMM,1,WTSI,2008-06-05,Prdx6,EPD0103_3_A11,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
